metro,pagerank
0,0.07347080770517525
38060,0.018151779693461146
45300,0.013663612440209342
19740,0.013477888906981926
33100,0.013133608805379622
35620,0.01306613719359838
39340,0.013041709776208308
26140,0.01296406343726066
14460,0.01264242022613979
37980,0.012629324437365804
47900,0.01204474925922739
19100,0.011985721460507835
26420,0.011912697855112692
46220,0.011817630165402751
12060,0.011423677481257817
12420,0.010663535621763712
31080,0.010649268036651593
16980,0.010077416695872825
43340,0.009963219927906539
19820,0.009884701219936221
35840,0.008949329887197007
42020,0.008659282335241278
43900,0.008459929434852555
17140,0.00834735672595727
29820,0.008177755981462809
41860,0.00794887410268318
39300,0.007552369528561529
34980,0.007534254403813492
26900,0.00737133408431877
29200,0.007191307130248498
40900,0.007071827726991521
44300,0.0070201166766661535
46060,0.006929426878987709
14740,0.006926420975220814
15980,0.006810983071374521
41700,0.0067705186760816495
24660,0.006604117953401829
33860,0.006562207165388329
38900,0.006531865593791309
36740,0.006490336492794532
27900,0.006384969107481901
33260,0.006325514940540555
10740,0.006175560775827621
29700,0.006149885357005682
11260,0.006042133156471312
16580,0.005839925463160353
29100,0.005830250059522262
12580,0.005792670918985207
19500,0.005730744432149976
25940,0.005667796061849447
23420,0.005617384984429406
39460,0.005600692625462254
39740,0.005451535037273818
41500,0.005373677536897024
34740,0.005311275398129712
41420,0.005286247451160133
18140,0.0052680298911972
29940,0.005202589101580727
40140,0.005152416303239904
29740,0.005108314453760965
36420,0.004982115340892006
41100,0.004981051955226073
17460,0.004963017392337249
46700,0.004927829510992615
29180,0.00491752476840013
42140,0.004861385019163754
12940,0.004717174023974088
45820,0.004586073119256208
33140,0.004554440206520395
10420,0.004497208341750328
48300,0.004424309001203355
16700,0.004386183807193642
40060,0.004382093600740555
11100,0.004297651128876874
30140,0.004297651128876874
30780,0.004297651128876874
26380,0.004297651128876874
27060,0.004297651128876874
37460,0.004297651128876874
27860,0.004297651128876874
24540,0.004297651128876874
16940,0.004297651128876874
20940,0.004297651128876874
36780,0.004297651128876874
23580,0.004297651128876874
38340,0.004297651128876874
23060,0.004297651128876874
25620,0.004297651128876874
41180,0.004234115163440173
34940,0.00420780223305675
42660,0.0041310225831255485
41940,0.0040811623663668485
39580,0.004043481852066436
44060,0.004026158961758588
41740,0.003959653896039786
32900,0.003934079274011258
39900,0.0038873502783718203
12540,0.0036567768844687886
46520,0.0036412714225360233
37340,0.0034304205113789552
25860,0.0033987163743764487
34820,0.0033831132911190265
37620,0.003369544762772521
45780,0.0032087229869331266
42200,0.0031128826171218566
25420,0.003071298336590409
25500,0.002939110251867181
24860,0.0029158342298316845
28140,0.002909437244072118
12220,0.0028866035602928162
44700,0.0028833256490762727
25060,0.002871309698323155
33340,0.0028701683814470022
48620,0.0028265129089426085
46140,0.0027692696813640654
16860,0.0027350421066563587
33780,0.002731178092177395
27260,0.002695823880343439
22220,0.0026429426504081368
22180,0.0026404986693221973
33460,0.0026378481018058957
16740,0.0026278816678254246
38940,0.0026222541832879483
34620,0.0026029963571332386
12260,0.0025759153525082043
11460,0.0025092736742697453
42540,0.002501594777831886
31140,0.0024453610951867028
38300,0.002445209730669306
14860,0.0023915358297636924
33660,0.0023842580999429938
47260,0.002271920248079272
29620,0.0022519845325379784
15540,0.002222161624666295
12700,0.0022211907669133627
36540,0.0021905552538839723
44180,0.002169058560620749
17900,0.002136003639626534
