metro,pagerank
0,0.2199141906312245
49340,0.015130054468408146
48620,0.011325077307861156
39820,0.010846571090651532
39140,0.010681996504423133
41500,0.010064678683285188
21660,0.00990772630035142
42020,0.009733344233157599
40140,0.009568724092191469
26900,0.008954015535870937
25500,0.00887165682224906
35620,0.008412869204869795
38060,0.00830077342745997
35380,0.008200796723375328
42220,0.008060607977841912
36740,0.007816750647309086
23420,0.00770783221328673
40900,0.007566124596413469
38860,0.007502449825232845
41740,0.007430282814586359
11700,0.007197472176634664
18580,0.0069567630765483305
10420,0.006828709204711533
13140,0.006786030418901427
20020,0.006748943582255001
44100,0.006662407630080005
12540,0.006473112325794399
17020,0.006422355602837777
24340,0.006387380421003806
39460,0.006376850854074057
14260,0.006314840197296891
11460,0.0060226426353681296
41860,0.006011145071788463
49420,0.006002524082504176
27740,0.005912495042179728
15180,0.005906186810677786
24540,0.005857967605682459
22220,0.0058424772907215185
37860,0.005698149877272907
41540,0.005530570588761549
47380,0.005435824432872266
11260,0.00538937369658706
26980,0.005290194674162213
29420,0.005166571885340789
48900,0.005166571885340789
27140,0.005166571885340789
33860,0.005166571885340789
12700,0.005166571885340789
44220,0.005166571885340789
37460,0.005166571885340789
24020,0.005166571885340789
21140,0.005166571885340789
35840,0.005166571885340789
22380,0.005166571885340789
19660,0.005166571885340789
31080,0.005138606177361047
26420,0.005124046376401321
31460,0.005087536167396292
32780,0.00501671311744261
41420,0.004903013934016613
19100,0.004810698364598998
38900,0.004745571468599453
49740,0.004650683987070378
33340,0.004643272006096887
29820,0.004478085105753342
47300,0.004472830987169516
18140,0.004384224368751716
14460,0.004339812025306284
17900,0.004309509849156695
15980,0.004247546932877593
10900,0.0042441742601594685
41620,0.004135328907480382
19740,0.004010623610310791
41180,0.003859843886207024
28140,0.0037827176754436282
25260,0.003780634375601309
31140,0.0037573103029654386
31340,0.0037013970816608343
44700,0.0036272075192331065
34580,0.0036198120763169033
45300,0.0035859610792999736
42660,0.003581013383059555
33460,0.003347787493133925
12060,0.0033233394307912987
16980,0.003271434805730882
40380,0.0032283073344047605
28020,0.0030088691307842406
29180,0.0029452748120157852
16700,0.0029011206863393587
37980,0.0028899308251337194
36260,0.002874000296567359
33700,0.0028406824491481286
42100,0.0028024156358714396
19820,0.0027874978256886966
42200,0.002746889071680316
38300,0.002726586606551881
13820,0.0027117692715082943
23540,0.0026506661202998568
48140,0.0025866282215009336
37100,0.002527374276885254
18700,0.0025250500519777325
19380,0.002522972201571995
46340,0.002515643560071735
41700,0.002508325750748727
31860,0.0024464433391046857
32900,0.0024384261242159475
29540,0.0024039950626434364
19780,0.002402054648440222
35660,0.0023645623612564056
27260,0.00234383074008745
29460,0.002334577135811637
42680,0.002303051062316399
23580,0.0023022533875099375
36420,0.0023010310437136267
15380,0.0022686401720323763
17820,0.002137907970196275
44060,0.002111817688315893
36540,0.002108307751915699
11100,0.002105556815975241
12420,0.002104628537237351
45060,0.0020933107965207184
