metro,pagerank
0,0.10309721310304534
12060,0.032370830363153774
26420,0.023824997156586068
19100,0.02282749466968049
47900,0.018520281878806198
35620,0.017745171373426863
16740,0.01657660927839407
16980,0.015682896319042225
37980,0.01530629816956992
14460,0.013005826775409781
19820,0.012922974445530888
31080,0.012754882349138234
38060,0.012062099159745869
47260,0.011799957689080456
33100,0.010838204933379366
42660,0.010542844785892486
19740,0.00978264088814265
29820,0.009779282853029553
12580,0.009723956641840614
34980,0.009140248524900653
18140,0.008593809357066511
28140,0.008473133049585805
33460,0.008154688042292772
41180,0.007866865081714546
26900,0.007746948617296599
13820,0.007692930859402879
41860,0.007423906312296311
36740,0.007355118236797914
32820,0.007275800223732902
45300,0.007272444238140032
40140,0.007257674576351821
17900,0.007225294985083341
40060,0.007115908712970499
39580,0.00697348049748216
27260,0.006862286463056184
24660,0.006660450398488847
33340,0.006652586531893135
38900,0.006529484931836732
12420,0.006476863522253139
17460,0.006387244364943865
40900,0.006305042215623286
25540,0.006280087774192283
17140,0.005964354112969925
39300,0.00555273797765073
41740,0.005320213030821173
24860,0.005311991744103278
33860,0.0052878493500439815
38300,0.00523394220047283
12940,0.005172300820531925
41700,0.0051650130703162185
36420,0.005142070304267168
19380,0.005134109111320937
35380,0.004484264315188282
35300,0.004391091934119157
27140,0.004300046514202341
45780,0.004276652931559058
12260,0.004228101987003492
16940,0.004151004747788369
49340,0.003961559153966827
16700,0.0038067067526765578
46060,0.0035628232899011622
31140,0.0035359577415474495
43900,0.0034811545689605824
29460,0.0034370977594315117
46700,0.003429535978024509
37860,0.00342545168962875
16860,0.003406177627182507
22180,0.003380661185174769
40380,0.0033791921226264793
24340,0.003291541904517019
24780,0.0032777579413047404
43340,0.003193438480350729
30780,0.0031525028488785154
46220,0.0030864840403230015
10420,0.003067519778061318
25420,0.0030204741244550604
31180,0.002998388128825012
15380,0.0029830916682773772
17300,0.00294333934731747
19660,0.002860616257073568
33660,0.002825027694059051
38860,0.002809347063934625
35840,0.002790572124824214
48620,0.0026741849073751295
17820,0.0026369741682937924
41620,0.00261732020064695
36540,0.0026044079969317203
44700,0.0025857411790191666
49180,0.0025431130505909763
15980,0.0025163231859567847
26620,0.0025030998554997756
13140,0.002450740031130806
21500,0.0024444378564528716
23060,0.0024069366702664983
49620,0.0023996051347314365
41940,0.0023943047196280766
29620,0.002360567571057512
41540,0.0023468333513180792
37340,0.0023365874384778484
14860,0.002329073911555053
23420,0.00228264583149639
10900,0.002276309822693241
29180,0.0022716420097168995
25060,0.002262891781924927
24140,0.002246237066727308
27740,0.002225677390285971
10580,0.002222562012327314
49660,0.002212097082020144
47380,0.0021753102185156437
27180,0.00213997190756839
11460,0.0021252486442586383
31340,0.0021168638350994467
12540,0.002109573068755019
29740,0.002091487095868899
28020,0.002060908209397896
29200,0.0020592910674821344
17780,0.002019806944297018
28940,0.002013967524398705
38940,0.0020106805183586814
44100,0.002007655218340555
16580,0.001992973374050169
42220,0.0019778192171100153
23540,0.001964153075516477
36100,0.0019637721957691586
34620,0.0019596092653193227
40220,0.0019359905007852768
30700,0.0019020503342843343
34580,0.0018835913015220014
46140,0.0018832536378721454
29100,0.0018766443376287225
19780,0.0018616870046215144
25260,0.0018401490717996779
40420,0.0018356193076531683
48660,0.0018280511753885585
21340,0.0018023119211132781
19460,0.001775874092021487
45940,0.0017680836248648757
39340,0.0017645047164221847
10740,0.0017443234775985261
39900,0.0017433781956195447
33740,0.0017421322808558884
35660,0.0017378887920263889
40580,0.0017238763488608548
39740,0.0017061442574797998
35980,0.001694642987769553
21140,0.0016907160379831792
44140,0.001688999007005428
22500,0.0016835386264852951
34740,0.0016811506265486465
48900,0.0016659107473244762
11500,0.001658251313857635
39540,0.0016550027884673214
30620,0.0016350765543971515
25620,0.0016146591836560613
32900,0.0016119238770562591
44060,0.0016038020418695231
17860,0.0015993679106058056
44180,0.0015957032340745288
25860,0.0015932362188194999
42540,0.0015818130259841945
13380,0.0015763845781514934
19500,0.0015659827771702483
27860,0.0015631628305641876
16620,0.0015550748107767513
12220,0.001552736117596583
20100,0.0015241064776641664
33260,0.0015225893170971328
45820,0.0014898017985949187
26380,0.0014891498407483372
31900,0.0014881526702975778
34820,0.001485652964314443
29940,0.0014853330651410158
46520,0.0014763807572578378
40980,0.0014688385741004027
14020,0.0014668114668357284
48300,0.0014625523591773703
36500,0.0014610860439598806
15940,0.0014525859805193297
45060,0.00144910505216588
25940,0.0014446006190433577
30140,0.0014395202640015248
17020,0.0014297904938283513
33140,0.001404061422403359
42680,0.0013823200822172988
44220,0.0013815380916245568
36780,0.0013771068952231347
46340,0.0013759611026189882
18580,0.0013736948338656657
49700,0.0013652763713508159
11100,0.0013622941760869432
44300,0.00134857930201195
24540,0.001347234630653932
44940,0.0013455717285561675
14740,0.001344803706469165
23460,0.0013207315653350426
47300,0.0013189752307944513
29540,0.0012939853857416995
11700,0.0012895773996997747
34060,0.0012873776323085785
15500,0.00128405176311189
42200,0.0012834616645565219
36260,0.0012812668455191556
27060,0.0012812653100652102
41140,0.0012723558505240242
26980,0.0012476860367778126
33700,0.0012427458747990574
43100,0.001242278068302479
37100,0.0012383690481972288
27500,0.001236057521765701
39460,0.001234723606192182
27620,0.0012326162559093763
22220,0.0012281652652379358
11260,0.0012269547746308286
22380,0.00119057007717841
34940,0.0011901014823276598
34900,0.0011723939809048973
13900,0.0011648925847007109
32780,0.0011629325429449342
41500,0.001153680752383281
30020,0.0011496156986594225
14010,0.001148123722750167
13220,0.0011480301002909947
12620,0.001146630837456118
17420,0.0011342916228083023
47580,0.00111740908341498
19300,0.0011145411568790748
27100,0.0011129893124645338
21660,0.0011108159548246538
30340,0.00110381401034649
18880,0.0010976512325527185
23580,0.0010773498216890528
36220,0.0010749326389102858
14260,0.0010705476049787947
13980,0.0010696137363324296
38340,0.0010642458002969803
20020,0.001058279861816311
41660,0.0010566564162580682
37460,0.001024626926014551
22660,0.000984056847587501
15540,0.0009808150684956656
45540,0.0009798019890709787
42020,0.000952218504568421
12100,0.0009510769100736046
