metro,pagerank
0,0.14400403843917783
36740,0.017163497839286
31080,0.015503021278888059
19100,0.013768453757613854
38060,0.011519047025926986
35620,0.011493329184956875
37980,0.01088348568616674
29820,0.010031622668738225
26420,0.009935394985642537
42660,0.009867402362843393
16980,0.00970583151860656
33100,0.00954439015583909
47900,0.00939500213486595
12060,0.00936641901855223
45300,0.009215417896522271
14460,0.008865818805426402
41740,0.008357334788222434
18140,0.00807311284522321
41860,0.00770612227304908
12420,0.007579737016382804
40900,0.006769201154851413
41700,0.006569374087761205
16740,0.006538404770516215
19740,0.006397538931034331
36420,0.006151784165175501
38300,0.0060484196767215245
19820,0.0060230599752746075
10420,0.006003150962505818
26900,0.005952926760160551
38900,0.005927135893451003
17140,0.005849129840941923
33460,0.005831584959126224
27900,0.005826749728126557
17900,0.005716216680580028
24660,0.005418270372541648
41620,0.005374928294204514
42020,0.005228260727485429
34980,0.005162140333453555
28140,0.005074657814802351
47260,0.0050526054043392235
19380,0.004997905667065381
40140,0.0047955313746343604
22380,0.004743876463679452
39900,0.004719519212597805
11460,0.004675721983460091
29620,0.0046433890149746235
14260,0.0045848333296427575
29540,0.004552465052560246
12580,0.004471483060734233
17780,0.004443786924317788
46060,0.004439847867516127
39300,0.004394807723431032
21660,0.00428316492495656
27260,0.0042590910163101256
14020,0.004207545845438521
47380,0.004202648362446156
29460,0.004191837260139511
13820,0.004124213844118565
42200,0.004102127794484245
46140,0.0040184912708667924
48900,0.003936359503066965
39580,0.0038871601786325195
40380,0.0037883079617849888
16700,0.003769594921850247
35380,0.003750500435071509
22660,0.003738218192690344
46220,0.0037065863395618712
17020,0.0036675854780774254
12940,0.0036560190554348684
33340,0.0036231324766898255
23060,0.0036144452239325994
25500,0.0035639129824013376
31180,0.003556678273727421
37860,0.0035542916284787957
17460,0.003539393711569401
36540,0.003509317399396723
35840,0.003507473846140258
41180,0.0034999386194401
25060,0.003479018305176884
28940,0.0034673791040471707
32820,0.0034508251661261842
40060,0.0034445830443514585
26140,0.003414030363783389
30700,0.00341153990734827
27180,0.0034035206312291394
29940,0.0033936279201423926
49340,0.003370911718300951
33860,0.003367383006309378
23540,0.0033633665342877417
44300,0.003289731818499611
29200,0.0032745727384800942
24860,0.003249133198067099
15380,0.003247936248704579
23420,0.0032180170474766
34620,0.003214183963954801
18580,0.0031915223401645645
21340,0.0031336741050625914
44180,0.0031058886631950503
12260,0.0031036084561472206
13980,0.0030847593848862885
43900,0.003069744182885969
17820,0.0030513868417369064
24340,0.003047445566398078
44060,0.0030031741794572814
39340,0.003002480670705647
41940,0.0029699623131419174
46520,0.0029561990111088253
31140,0.0029500056947023793
11700,0.002938918763838542
21500,0.002923684673353235
10740,0.0029135619852387455
42100,0.0029030525596723845
29100,0.002856238427550687
34820,0.0028545614259607153
26980,0.002818186633441891
16860,0.002793890045728427
44140,0.002782985827209388
27780,0.002767598619661336
32580,0.0027430288321831026
30780,0.002732021707800065
33260,0.002717763090629547
31340,0.0026899604420463075
49620,0.002645979390633287
41540,0.002622841453440967
27060,0.002562098395565056
15980,0.002557444531264079
45060,0.0025308556622189063
24780,0.002510318663770414
34740,0.0025051003255434435
41660,0.002498213622799813
42540,0.002476810145857494
46700,0.0024484817534786976
19660,0.002446864038731374
28020,0.0024441334217616024
33740,0.0024415793556012873
44700,0.0024414523569163743
25420,0.002432774305198855
10580,0.0024304243451710402
37340,0.002426039085515406
49420,0.002425899141097931
36100,0.002419928776702903
13380,0.002372727346646322
22220,0.0023703106595771785
17420,0.0023690348310010847
20940,0.0023629338479016723
32780,0.0023133837262225565
40980,0.0023117722599937667
27140,0.0023101280456682026
41100,0.002286524694623208
41420,0.0022558959336819516
29420,0.002244679179787045
13220,0.0022286218467533147
13140,0.002220947509213958
37460,0.0021707511944103184
48620,0.002152245912645979
27500,0.002140130876079233
25260,0.002056470553533079
38860,0.002053088603786641
22180,0.002031607957642764
25620,0.0020244640320363195
33780,0.002019823379944885
43340,0.0020190476779938173
29740,0.00199224276385134
39740,0.0019744282279121994
25860,0.001972956964784756
27740,0.0019664286747658726
25540,0.001949024138567864
26620,0.0019374748399442671
32900,0.0019372913741948533
18700,0.0019182178567178254
36260,0.0019032277604244772
40420,0.0019002487414493995
11100,0.0018853820440518916
27860,0.0018720167720210246
14860,0.001870188896476162
40220,0.001842496117178941
20100,0.001808494092473364
12540,0.0018061308902957854
44100,0.0017910083292458998
33660,0.0017908427894287255
36500,0.001770984450153664
29180,0.0017566888849434104
37100,0.0017488051392768782
30020,0.0017452399622952205
49180,0.0017331160484918944
17300,0.0017215928516334253
42220,0.0016832259131857575
49700,0.0016671564401729393
45780,0.0016643906831243114
14010,0.0016606143888543722
35300,0.001635834904287706
39460,0.0016262627115029489
38940,0.0016231963783170469
36780,0.0016022240362009244
45820,0.0015972960495747738
19780,0.0015926870256555577
48140,0.001579148123654857
34580,0.0015787479059150363
49660,0.0015725160277547264
15500,0.0015250216206452952
18880,0.00151425491315808
30340,0.0015082035943101927
48300,0.0014959674891475896
41500,0.0014869724735845167
36140,0.0014805523715318329
24540,0.0014674510535339549
31860,0.0014575716621954412
34900,0.0014551668281799395
48660,0.001438807054012396
34940,0.001421365459052967
41060,0.0014201595328737892
39140,0.001413286822673378
45540,0.001391983812017757
24020,0.0013808854828181861
44220,0.0013687145921013424
15180,0.0013499074324127753
33700,0.0013436201226016584
47300,0.001343545925523513
11260,0.0013430077092444473
10900,0.0013375555920393854
29700,0.0013329971664486017
19300,0.0013292124554875862
20020,0.001306402400319582
30620,0.0012821425519207
12620,0.0012758535848082686
15940,0.001260944233963123
35980,0.0012544452910404924
30140,0.0012534489828995928
39820,0.0012463294764198454
24140,0.0012284561323772404
17660,0.0012133356980457046
16940,0.0012109341468464836
11500,0.0011989568157136006
27100,0.0011959458445925837
20700,0.0011932440116923884
35660,0.001191961129927543
49740,0.0011849652925368533
31900,0.001177535158574999
44940,0.0011768298427248978
46340,0.0011645259300054258
12100,0.001156937146608882
36220,0.0011535140816328238
23580,0.0011225765181698058
21140,0.0010924230556297535
16620,0.0010895802708906803
42140,0.0010528681046884521
45940,0.0010344465824776894
14740,0.00102899570782635
12700,0.0010184873051230113
40580,0.0010082297015561285
43100,0.0010066018570732992
42680,0.0009906315359901189
46540,0.0009798807380954186
