metro,pagerank
0,0.1655695501276596
14460,0.020416148063645702
35620,0.014899868089986942
38060,0.014456606569818255
19740,0.013468268567365303
19100,0.013461450699656617
16980,0.011625905384155314
45300,0.010825103534044214
16740,0.010458276454691225
31080,0.010279168446297197
37980,0.010255570234411253
47900,0.010173110097715205
42660,0.009675411028188627
26420,0.009201232206945837
12060,0.008929637515370067
34980,0.008316587354456532
39300,0.00798802914634898
38900,0.007949383541153793
12420,0.007603666122328188
28140,0.007354015729062155
33460,0.007049660536089275
24860,0.006984522597423386
41740,0.0067736483136380645
36740,0.006427512298275829
41180,0.006397746086876471
17140,0.006396263554245486
19820,0.006379832757917359
33100,0.006300270450120396
18140,0.006081410378543646
41860,0.005972037652057666
26900,0.005966037102377766
38300,0.005895180508122191
46060,0.005474747899407044
36420,0.00545016961609039
40900,0.005380669679965381
29820,0.0052698841945675295
47260,0.005202581260528478
27260,0.005187644831559233
39580,0.005134272222796848
35840,0.00511918899560893
49340,0.005085582202337736
41700,0.004881757223229691
17460,0.004745770563337666
16700,0.00464966267438799
40140,0.004589538771626435
13820,0.004564932510635308
12580,0.004555054552357582
28940,0.004536247611886743
41620,0.004500617927857616
14260,0.00441163759094704
17900,0.004219798881302251
33340,0.004172307578983986
25540,0.004157214545801637
39340,0.004012650627788331
40060,0.003976075111768301
24340,0.003966697250953923
17820,0.003915743234072052
19380,0.0038598498386996478
15980,0.0038585935788436852
38860,0.0037636965612060933
36540,0.0037423607831971813
31140,0.00373917163370251
40380,0.0036425093101173506
44060,0.0035903690141150546
19660,0.003567379770646788
11700,0.0035412926382372535
45780,0.0035276366495239
16860,0.003437466409901945
24660,0.003418329810334151
10580,0.0034082854182025195
34820,0.0033839164823267452
29460,0.003293937334216447
29620,0.0031965773858408783
22660,0.0031920397188010406
37860,0.0031719951277376784
10420,0.003159374728274176
21660,0.0031534458200711147
35300,0.003138622235654513
35380,0.003136754422356645
48620,0.0031161487678639903
15380,0.0030675202579084834
44180,0.0030506227588984205
37340,0.0030068936173444963
19780,0.0029856978830266126
25420,0.002778957647677053
32820,0.002777919992617429
22220,0.0027595857152957954
12940,0.0027527321584575456
31180,0.0026584549911759024
10740,0.0026252338707584083
29540,0.0026173597319168944
48900,0.0026079653023386206
28020,0.0025995856627050186
41940,0.002596004409909594
23420,0.0025945121161923615
36260,0.0025891393903300945
30700,0.002584322421945734
42020,0.0025784101150343585
17780,0.0025467260442574597
11460,0.0025440248013093017
23540,0.0025242285583502643
30780,0.0025240298856510903
25860,0.0025080984366900646
41540,0.0024984845723095414
46140,0.002394157008276282
39900,0.0023880918159135036
25060,0.002386651536857776
43900,0.002374733022443451
42200,0.0023622028406054913
10900,0.002357739144364434
29180,0.002345403038597274
36100,0.0023357176443150945
46220,0.002334527522062676
13380,0.0023038960744098864
31340,0.0022944623223742702
14860,0.002290986361036803
33660,0.0022709015080619867
29200,0.002253030849776042
44300,0.0022504532960040376
19300,0.0022431561852657308
34940,0.0022406717281984647
23060,0.0022181727824235596
44140,0.0022119603188529005
17300,0.002211063859797655
36500,0.0021985866035377304
12620,0.002183805643628794
14020,0.0021792222320271026
35980,0.0021731743619702445
49180,0.0021674454496789872
11260,0.002166019771870166
38940,0.0021589165869965914
15540,0.0021532800691428317
13980,0.0021447962187385134
45060,0.0021410882095080465
12260,0.002139917882953753
15940,0.0021011211932848036
27140,0.0021003614740112667
42220,0.0020928903193367103
49620,0.0020919805172596984
12540,0.002083049018711287
39140,0.002073190835168988
17020,0.0020655358761240113
40220,0.002058075119375074
49660,0.002046647048621654
34060,0.0020454659825514822
46520,0.0020368412410332023
45820,0.0020357974045655076
47380,0.0020238657117258208
27900,0.0019886286073305753
29940,0.001977189247129292
34620,0.0019661817813296234
24780,0.001952614346055333
29420,0.0019485427801435523
26980,0.0019409675197096421
32780,0.0019186935962539767
14740,0.0019094015303049512
17860,0.00190697856544897
12700,0.0019018166100632735
22380,0.0018932968210866653
13140,0.0018620161493933486
21500,0.0018561434384330579
42540,0.0018460398968756834
26620,0.0018440235438376773
41100,0.0018419429978398815
