metro,age_25_35,age_35_65,age_65plus,educ_NoCollege,educ_WithCollege,industry_  ,industry_ 1,industry_ 2,industry_ 3,industry_ 4,industry_ 5,industry_ 6,industry_ 7,industry_ 8,industry_ 9,industry_11,industry_21,industry_22,industry_23,industry_31,industry_32,industry_33,industry_3M,industry_42,industry_44,industry_45,industry_48,industry_49,industry_4M,industry_51,industry_52,industry_53,industry_54,industry_55,industry_56,industry_61,industry_62,industry_71,industry_72,industry_81,industry_92,industry_99,race_Black,race_Hispanic,race_White,total_flowHH,total_flowPER,metro_name
47900,0.01415219262544905,0.01095504864303503,0.00853444287807908,0.00751426063937894,0.01573667002179565,0.00837486755558853,0.00188328146397579,0.00884197043469248,0.00468499680121353,0.00816768542533902,0.01683861918422947,0.01104334153099504,0.00939500213486595,0.01457078480631814,0.03814943578126394,0.00431451838409054,0.00288574641755556,0.00369176289358627,0.00900763421981823,0.00384765863643449,0.00461101086254769,0.00512593209664775,0.00266223182657578,0.00641747582367071,0.00935853301270658,0.00826301420648349,0.01009261276155409,0.00693059201898554,0.01204474925922739,0.01538467996398325,0.00884370563903954,0.01173268318817398,0.02935111121836453,0.00756698487555253,0.00950807342282646,0.01320244552316639,0.00983729492739951,0.01040993100943996,0.00952724793191286,0.0147509178372934,0.03674392179652178,0.01079747128182791,0.01852028187880619,0.01065820482581307,0.0101731100977152,0.01206615672635359,0.01220537615391629,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
37980,0.01287103714538558,0.00992058415265055,0.00815963521686737,0.00930032321374103,0.01181827654090187,0.00981173838387645,0.00288993082513371,0.0091096704532817,0.01030831621119571,0.01141400965745516,0.01035186110992469,0.01196586443932381,0.01088348568616674,0.00986505446686532,0.00612800022998733,0.00718172193873451,0.00682772969622018,0.00977304503340402,0.00626960577168058,0.00929068899784757,0.01275691028327396,0.00947414992897081,0.00760181661239812,0.00844993715364303,0.0110773799557981,0.00785668379291226,0.00950485177369246,0.00901674806562556,0.0126293244373658,0.00959226657274885,0.01411020336655099,0.01201676267900493,0.01268752096925978,0.00769240963859027,0.00913715915521683,0.014425784842862,0.01366042591075358,0.00669967239954314,0.00995078530085685,0.01293146447141383,0.00784091780974144,0.00822516035840436,0.01530629816956992,0.00843841061050528,0.01025557023441125,0.01091902915929222,0.01080121165044588,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
16740,0.01254568013854015,0.01238371104288153,0.01009629684103216,0.01023886262253095,0.01180908610318854,0.00867685381130382,0.00192582958866887,0.0070262584648647,0.0059900946940788,0.00655986250325289,0.01458308426951848,0.00780466471478725,0.00653840477051621,0.0055275660376688,0.00365245960981783,0.01752408454372281,0.00924488453057002,0.01684580962472855,0.01768642465378242,0.01581228853478639,0.021279319077116,0.0100974309628779,0.02165446848660616,0.0148506202078375,0.01232098249358029,0.012545353542576,0.01290816179924793,0.015516946242755989,0.00262788166782542,0.01597255654478496,0.02480760472752414,0.01527422712273723,0.00937301445447337,0.02896503312716574,0.01427921684565132,0.01085693295329154,0.01125032574918935,0.01190079568055631,0.01188687559809502,0.01109055389522392,0.00517538934816279,0.0052155934697526,0.01657660927839407,0.00614017507416779,0.01045827645469122,0.01080090721564327,0.0110889498457587,"Charlotte-Concord-Gastonia, NC-SC"
41860,0.01090047204967949,0.00669439021657004,0.00631475849684384,0.00499037374919778,0.01051946116082376,0.00672488080195915,0.00601114507178846,0.00523323528396517,0.00762360403828407,0.00738912881278364,0.01303392733304967,0.00820114720466217,0.00770612227304908,0.01028173796182185,0.00544314249892433,0.00451494658418686,9.80681521411e-4,0.00715718817912218,0.00601507454673218,0.00597026534673798,0.00696345859597171,0.00937235629969283,0.00466009608183855,0.00540808212391179,0.00597285371809676,0.00590883353609235,0.00614771442846533,0.00474767245487666,0.00794887410268318,0.02001533260396112,0.00835177231791379,0.00935899546063928,0.01967736423644184,0.01466547578898785,0.00933913006692213,0.008847019470245,0.00759426847805393,0.00816808397925313,0.00592597461725226,0.00757563631913862,0.00536203239827536,0.00675452828127457,0.00742390631229631,0.00600351226647201,0.00597203765205766,0.00795938439849117,0.00812552327297672,"San Francisco-Oakland-Fremont, CA"
12420,0.01042364529945387,0.00800878437747874,0.00591325760684666,0.00650518051775957,0.01055922369296493,0.00615084350320659,0.00210462853723735,0.00777912400663667,0.00694379111438219,0.00940375628658304,0.0117794951506935,0.00918110653198884,0.0075797370163828,0.00612892298642646,0.0077238674082574,0.0020396492949205,0.00904138400036082,0.00648193547361956,0.00759800360217092,0.00366469357351003,0.00746535916044353,0.01024637210868322,0.00648706422866627,0.00718676931071176,0.0090888338304628,0.00957386366982067,0.00770987607874143,0.00650063889167925,0.01066353562176371,0.01582416679622073,0.00918542679476032,0.00864146028983959,0.01763534790924061,0.00564272018428038,0.00709390505729011,0.00870062805414022,0.0080287856868739,0.00769819544902795,0.00846349321945693,0.01004400726964042,0.00778374707755319,0.00413117218825131,0.00647686352225313,0.01308912994669923,0.00760366612232818,0.00880782266884689,0.00874187888947275,"Austin-Round Rock-San Marcos, TX"
45300,0.0095241933070737,0.01249315840532222,0.01276089959867196,0.00910099074047913,0.01126167038671926,0.01063935082965473,0.00358596107929997,0.0073747666890452,0.0069024924542076,0.00951749504553844,0.01321582927883995,0.00798081656564721,0.00921541789652227,0.01064422809287881,0.00525274576213554,0.00498587129159906,0.00150372880866762,0.01210279999213994,0.01195056599251386,0.00537323506787099,0.00611038088239357,0.00688266570639139,0.00964390057821333,0.01033176645115614,0.01116499044384864,0.01131180566499534,0.01059578666900147,0.00670992671531487,0.01366361244020934,0.00934022963676513,0.01775957899541078,0.01474570091600941,0.0123916024860862,0.00406047557016062,0.01199894041791912,0.00968535304898519,0.01091903085694746,0.00808540220034424,0.00928294518404125,0.00916300487410059,0.00754535187348573,0.00764011673529983,0.00727244423814003,0.01293658879725148,0.01082510353404421,0.00975874613069851,0.01025691751112718,"Tampa-St. Petersburg-Clearwater, FL"
33100,0.00921161925758984,0.01074479218543843,0.01247732610763717,0.00792976057578969,0.01006724501231869,0.01015308692747613,0.00151626417023194,0.01122153592117067,0.00580638652969738,0.00917011688466383,0.01234488549790299,0.00837613061080864,0.00954439015583909,0.01139464732272632,0.0045720874464385,0.00663791830451663,0.00192659637661035,0.01199046454712004,0.01176893752072087,0.00885361486820844,0.0050590936390035,0.00469739621288394,0.00425662852334233,0.01331447189622006,0.00919862978678067,0.00781588069740037,0.0121505399151944,0.00420060275052047,0.01313360880537962,0.00921294608340176,0.01167845655675123,0.01409574081210148,0.01227352804785654,0.00734624731028674,0.0080177190537314,0.0074823477359037,0.00822340283086481,0.01067463314380828,0.0067893603525023,0.01178081882453921,0.00486464276683071,0.00879275237996848,0.01083820493337936,0.02060587820080505,0.00630027045012039,0.00878791583179059,0.00918520972811154,"Miami-Fort Lauderdale-West Palm Beach, FL"
41740,0.00901129998867237,0.00579531581277551,0.00552054036182086,0.00584662568137303,0.00845172164268785,0.00582689768012449,0.00743028281458635,0.00423111179615649,0.00750362028807598,0.00608303018076585,0.00741656214997083,0.00694749696355594,0.00835733478822243,0.0051238441320699,0.01998021458872695,0.00298509027205396,0.00210281344382515,0.00445898004557506,0.0047642983295923,0.0053280460112074,0.00481090435153832,0.00753557148652635,0.00611842482751119,0.00540081134292985,0.00574615365800638,0.00650403196292905,0.0042087870832743304,0.0049203958808803,0.00395965389603978,0.01012018207562142,0.00500781239035559,0.0087367715730973,0.01113715759597618,0.0137444095067674,0.00667396380901569,0.00673479369173208,0.00660687754824292,0.00682650626442339,0.00550316187304636,0.00609549880680739,0.02153157282303766,0.00560769160422134,0.00532021303082117,0.01122943898379037,0.00677364831363806,0.00721510304360471,0.00733394647091455,"San Diego-Chula Vista-Carlsbad, CA"
38900,0.00888511183080574,0.00663852608153875,0.00721056776838446,0.00586684965805173,0.00852784554420617,0.00608182065926584,0.00474557146859945,0.00359755801039322,0.01215540569186864,0.00704715419919162,0.00780150743635997,0.00822231677352921,0.005927135893451,0.00603996575621743,0.0048453453471758,0.00656766045135504,0.00195238904891976,0.00458501006852299,0.0063861867532567,0.00758037124546096,0.00598767845517998,0.01081141965272321,0.00636554709580933,0.00671886806251118,0.00674256128358101,0.00857764691436673,0.00734723782335653,0.00719168511127267,0.0065318655937913,0.00722925096859166,0.00685653784329152,0.00620528240317349,0.00903009065998281,0.00601331728671059,0.00660035372281555,0.00749006542678235,0.00837770403981556,0.00759163164065775,0.00752663235440934,0.00738822809897305,0.0051931925936845,0.00535599745178564,0.00652948493183673,0.0055563385885466,0.00794938354115379,0.00742238288631871,0.00737498594484126,"Portland-Vancouver-Hillsboro, OR-WA"
33460,0.00887025365320548,0.00567211561176023,0.00573084345871942,0.00520660272410611,0.00789883213183937,0.0051215647479299,0.00334778749313392,0.00562627176056804,0.01033282247202525,0.00645036320442105,0.00662710684189939,0.00652310905302111,0.00583158495912622,0.00832436052551821,0.00285155056875124,0.00405740481724362,0.00297805649762883,0.00540896283840777,0.00698466242889676,0.00646155207550602,0.00734737374166617,0.01057824800289017,0.00442475265962146,0.00615631288005876,0.00514833301411771,0.00787825711409017,0.00717101551122839,0.0082703058238252,0.00263784810180589,0.00575474472677275,0.00714640665827819,0.004373211507196,0.00805929438192806,0.00995799582155848,0.00519498700867563,0.00795949818344395,0.00806112661792222,0.00496985390186838,0.00483063920917297,0.00817445835690441,0.00406896235121382,0.00400570736229019,0.00815468804229277,0.00503269967616607,0.00704966053608927,0.00676561577387893,0.00678769962657524,"Minneapolis-St. Paul-Bloomington, MN-WI"
