metro,pagerank
0,0.10129455375606769
19100,0.02160635344735228
38060,0.02122158757812603
41700,0.02108371892698458
33100,0.02060587820080505
26420,0.02060539980101501
35620,0.02005329005048059
19740,0.01940965794970758
31080,0.017319387038164526
14460,0.017181052984983628
16980,0.016674923164434603
12420,0.013089129946699238
45300,0.012936588797251488
40140,0.01182567182475068
36740,0.011563471233464651
41740,0.011229438983790372
47900,0.010658204825813073
46060,0.0085600863471799
42660,0.008502007384602274
37980,0.008438410610505282
12060,0.00826148930434059
49340,0.0079775065414465
29820,0.007971143071051432
21340,0.007045239879935184
36420,0.0064795721747110974
10740,0.006321705940523503
28140,0.006215529406582216
16740,0.006140175074167796
18580,0.006038886539918112
41860,0.006003512266472012
40900,0.005971503869943329
34980,0.005830718208843399
39300,0.00569166252740511
38900,0.005556338588546607
17820,0.0053133293511867805
23420,0.005174470896395923
31180,0.005160809851549356
24860,0.00506788654707696
33460,0.005032699676166079
25540,0.004996835922298264
17460,0.004793453614330974
15980,0.0047417559503232665
12540,0.004446546712762234
47260,0.004441999868341804
18140,0.004399763073638548
32580,0.004360009398907781
39580,0.004336756096913713
17140,0.004302063949324774
26900,0.004273162694936326
27260,0.00426357726022423
35300,0.004246148856757249
29460,0.00416146414865094
33340,0.004064655082598667
29540,0.004046720096041581
41620,0.003996927272571632
19820,0.003877372751341278
31860,0.003817111661022074
24540,0.003763706175189549
12580,0.003620037358621621
41180,0.0036006927307039
14860,0.0035371040403887103
14260,0.003440084857880494
41940,0.0034012350725905163
48620,0.003372250179475754
39340,0.0033316352371981087
10900,0.003328590721937888
49420,0.0033269728900984135
26380,0.003315559321688169
35840,0.0032804762851884766
42200,0.0032081316046379807
37100,0.0032027746266812093
29740,0.003168906158067961
45780,0.003157267178838824
35380,0.0031296850245543283
49740,0.003116830185759188
15180,0.0031134491896529374
39900,0.0030264567764673018
22660,0.0030114262590132464
29620,0.0030113896682152762
40420,0.003002942634551771
33260,0.0029711034068945897
19460,0.0029655093655757223
39740,0.0029530818185451394
47380,0.002950357664425266
19780,0.0029502607349177036
48140,0.0029482606867319043
17900,0.002927918674735542
23540,0.0028989460370161925
17780,0.0028852913097581223
38300,0.002781454392031542
47300,0.0027810307165309
34940,0.002764792313634173
24340,0.0027583350219078473
27500,0.0027300543718188396
33700,0.0027000136676379755
28940,0.002689396135513989
29700,0.0026579521489508086
22220,0.0026235301508330286
37340,0.0026090055700295264
29200,0.0025765855965860823
40380,0.002575205996378849
44140,0.0025664255189507146
36220,0.0025567936920548023
36540,0.002547683324602552
19660,0.002528614123496379
41500,0.002524626208092057
46700,0.002510233053903126
44220,0.0025067975174706764
16700,0.002486601805970702
46220,0.0024811404899059007
11500,0.0024773059934079214
30020,0.002471765649711751
40060,0.0024435142333065723
30700,0.002442643859179144
23580,0.0024365806057786523
35980,0.002348785154741122
16860,0.0023464184563027892
22180,0.0023373641408767445
44700,0.0023249896451492543
29420,0.0023222416907456057
19380,0.002315344948094784
11100,0.002268372990575121
42540,0.002267684990719079
27900,0.002266519115488279
36260,0.0022331614989791475
24660,0.0022248242429373333
37860,0.0022164620886636873
36100,0.002211363357374369
27140,0.002205179127208764
32820,0.0021910674475087155
13380,0.0021905568166549617
25620,0.00215666338572318
28020,0.0021415641692901347
45940,0.002099928222089789
13140,0.0020991170552104557
46520,0.0020953402369214714
33660,0.0020525642152326162
23060,0.0020377463967733407
49700,0.002036712690198379
41660,0.0019888049331535096
48660,0.0019767014809782065
17300,0.0019694857830500475
17860,0.001953257788440265
34900,0.0019425562568149042
16580,0.0019313434289485601
41140,0.0019167102826381762
21660,0.0019130446782121106
44060,0.0018881376396347517
49620,0.001887534540491214
17020,0.0018710052681392263
27620,0.0018688207661686218
41420,0.001858000578509848
15380,0.0018311460503530868
46140,0.0018277990293528823
11460,0.0018268646832738152
12260,0.0018261713266418391
45820,0.0018146820902058738
42140,0.0018055489507806935
41100,0.0018008214339279524
11260,0.0017907635054339407
38860,0.0017861289783524556
33780,0.0017538213167028254
42220,0.001738574346432278
25860,0.001727348865922863
49660,0.0017166237338733944
32900,0.0016940891569212648
25500,0.0016783828888918355
10580,0.001676125147708974
42020,0.0016736460417564655
13900,0.0016720471758240839
39380,0.0016626222240623432
27180,0.0016589903762763568
42100,0.0016557077518460357
12940,0.0016511745188356897
36500,0.0016321331079276712
14020,0.0016292245335301162
27060,0.0016260606453914806
25260,0.001615643403621607
14740,0.0016104381047407634
32780,0.0016080492797619474
20940,0.0016020514202481533
41540,0.0016014594451411496
13980,0.0016003101514057822
38940,0.0015741945822056987
30340,0.0015737048676703648
22380,0.0015703551775005718
31140,0.0015703268123142089
44180,0.001551849275498932
43900,0.0015456333929772365
34060,0.0015183220504376093
25420,0.0015130881406342214
49180,0.0015011643958204822
15940,0.0014898743578029058
26980,0.001488157988436482
31460,0.0014789434131169475
48900,0.0014710124106415085
35660,0.0014646425622327165
30780,0.0014412302917336654
14010,0.0014396714981785175
31900,0.001438982369373636
33140,0.0014262353899217055
44300,0.0014240242488091296
34740,0.001412815405593955
